"date","changepMTUM","changepMTUM & changepQUAL","changepMTUM & changepVLUE","changepMTUM & changepSIZE","changepMTUM & changepUSMV","changepMTUM & changepSPY","changepQUAL","changepQUAL & changepVLUE","changepQUAL & changepSIZE","changepQUAL & changepUSMV","changepQUAL & changepSPY","changepVLUE","changepVLUE & changepSIZE","changepVLUE & changepUSMV","changepVLUE & changepSPY","changepSIZE","changepSIZE & changepUSMV","changepSIZE & changepSPY","changepUSMV","changepUSMV & changepSPY","changepSPY"
2015-08-18,7.17064761904762e-05,5.86752857142857e-05,5.44110238095238e-05,5.94864523809524e-05,4.39737142857143e-05,5.83209047619048e-05,5.58815714285714e-05,5.18722142857143e-05,4.68790714285714e-05,3.90004285714286e-05,5.45706428571429e-05,5.91274761904762e-05,5.29070476190476e-05,3.65852857142857e-05,5.28985952380952e-05,0.000108276904761905,3.34579285714286e-05,4.76193095238095e-05,3.34985714285714e-05,4.04323571428571e-05,5.6883619047619e-05
2015-08-19,6.89641428571429e-05,5.77664285714286e-05,5.54892857142857e-05,5.83010714285714e-05,4.07837142857143e-05,5.69413571428571e-05,5.59072857142857e-05,5.32283571428571e-05,4.68102142857143e-05,3.79381428571429e-05,5.47690714285714e-05,6.17549047619048e-05,5.43629761904762e-05,3.78240952380952e-05,5.54440476190476e-05,0.000108085619047619,3.20740238095238e-05,4.76727619047619e-05,2.97879047619048e-05,3.88174523809524e-05,5.75044761904762e-05
2015-08-20,9.58774761904762e-05,8.01940238095238e-05,7.48460714285714e-05,7.69420714285714e-05,5.63150714285714e-05,7.91651666666667e-05,7.44794761904762e-05,6.90734285714286e-05,6.22019285714286e-05,5.05274285714286e-05,7.31868333333333e-05,7.49822857142857e-05,6.74237857142857e-05,4.81347857142857e-05,7.118e-05,0.000120824285714286,4.24027857142857e-05,6.2942e-05,3.76862857142857e-05,5.13355e-05,7.57673333333333e-05
2015-08-21,0.000137343904761905,0.000124797047619048,0.000105215880952381,0.00010708669047619,9.00508333333333e-05,0.000115889357142857,0.000122451476190476,0.00010182430952381,9.46814047619047e-05,8.68138333333333e-05,0.000112739571428571,9.57834761904762e-05,8.85617380952381e-05,7.28631666666667e-05,9.72055714285714e-05,0.000142125619047619,6.69408333333333e-05,8.90712857142857e-05,6.51323333333333e-05,8.12255e-05,0.000107765285714286
2015-08-24,0.000185622,0.00017579,0.0001570925,0.0001793515,0.0001439295,0.0001695275,0.000174846904761905,0.000155060214285714,0.00016612930952381,0.000141662976190476,0.000168216047619048,0.000149870142857143,0.000161022928571429,0.000128567928571429,0.000153589142857143,0.000234035619047619,0.000140728452380952,0.000165435095238095,0.000122366619047619,0.000139430261904762,0.000166411476190476
2015-08-25,0.00018033,0.00017039,0.0001527275,0.000173237,0.000139644,0.000163973,0.000173475476190476,0.000147080214285714,0.000152866928571429,0.000144252976190476,0.000166717476190476,0.000149273571428571,0.000161962642857143,0.000119101214285714,0.000145455714285714,0.000238888285714286,0.000123961428571429,0.000151942428571429,0.000130610476190476,0.000141946476190476,0.000164781476190476
2015-08-26,0.000275633619047619,0.000278948619047619,0.000183064976190476,0.000187285666666667,0.000211969761904762,0.000256905595238095,0.000297098619047619,0.000181591976190476,0.000168829166666667,0.000226613261904762,0.000272494595238095,0.000158870904761905,0.000166381166666667,0.000142091547619048,0.000174931380952381,0.000240911333333333,0.000134593666666667,0.000165545833333333,0.000185480476190476,0.00021241430952381,0.000255210476190476
2015-08-27,0.000310484476190476,0.000308067714285714,0.000218624880952381,0.000221252357142857,0.000238526452380952,0.000293124785714286,0.000321421571428571,0.000211246071428571,0.000197185285714286,0.000248763428571429,0.000302708928571429,0.000194686904761905,0.000200841785714286,0.000168872261904762,0.000211496428571429,0.000273933142857143,0.000160343214285714,0.000200681214285714,0.000205502904761905,0.000239749071428571,0.000292524571428571
2015-08-28,0.000309767619047619,0.000307867404761905,0.000217995166666667,0.00022168369047619,0.000237907642857143,0.000292786047619048,0.000321575476190476,0.000211684166666667,0.000197201047619048,0.000248603785714286,0.000302838761904762,0.000195930333333333,0.000200914166666667,0.0001683675,0.000211855666666667,0.000273725904761905,0.000160708928571429,0.000200772976190476,0.000204969571428571,0.000239470857142857,0.000292604619047619
2015-08-31,0.000312079333333333,0.000310605166666667,0.0002137665,0.000216634,0.000241365,0.000294395,0.000324652619047619,0.000208216928571429,0.0001935985,0.000252187285714286,0.000304715857142857,0.000189294142857143,0.0001879725,0.000166809928571429,0.000209177285714286,0.000250529,0.000160513,0.000197667,0.000208559285714286,0.000241789357142857,0.000293719571428571
2015-09-01,0.000328970333333333,0.000327406833333333,0.000237488833333333,0.000241986333333333,0.0002571825,0.000314459166666667,0.000341356619047619,0.000231918547619048,0.000219083404761905,0.000267951714285714,0.000324725095238095,0.000221364619047619,0.000220406261904762,0.000188660785714286,0.000236747238095238,0.000280506476190476,0.000183327928571429,0.000226232023809524,0.000223265285714286,0.000260400571428571,0.000317255476190476
2015-09-02,0.000362002476190476,0.000354283380952381,0.000253872976190476,0.000256607857142857,0.000278597571428571,0.000343483928571429,0.000362910904761905,0.000245086380952381,0.000234007785714286,0.000285660357142857,0.000348236642857143,0.000229406476190476,0.000229232357142857,0.000199430571428571,0.000251089428571429,0.000257765142857143,0.000190063928571429,0.000240087071428571,0.000236891285714286,0.000279312214285714,0.000342724285714286
2015-09-03,0.000362219619047619,0.000355034714285714,0.000256031119047619,0.000258497142857143,0.000278945380952381,0.000344015976190476,0.000363997285714286,0.000249251214285714,0.000236933857142857,0.000287036785714286,0.000349131857142857,0.000243648619047619,0.000240129142857143,0.000203264880952381,0.000254313476190476,0.000265586571428571,0.000193502857142857,0.000242459571428571,0.000237428619047619,0.000280272523809524,0.000343436904761905
2015-09-04,0.000362031619047619,0.000354834357142857,0.00025746469047619,0.000259581023809524,0.000279435785714286,0.000345635666666667,0.000363836571428571,0.000251649071428571,0.000238792071428571,0.000287957857142857,0.0003518465,0.000247050904761905,0.000243447238095238,0.000206089357142857,0.000258247666666667,0.000268697904761905,0.000195979857142857,0.000246281333333333,0.000239155285714286,0.000283505,0.000347984333333333
2015-09-08,0.000385558476190476,0.000384017428571429,0.000288858023809524,0.000281894904761905,0.000308562452380952,0.000379269095238095,0.000396724285714286,0.000284049571428571,0.000264254714285714,0.000318751857142857,0.000387896285714286,0.000276023476190476,0.000268845595238095,0.000234417547619048,0.000291928904761905,0.000288378619047619,0.00022003480952381,0.000274386880952381,0.000266618904761905,0.00031600919047619,0.000386358619047619
2015-09-14,0.000382101333333333,0.000378024,0.000283078833333333,0.000275938666666667,0.000304632833333333,0.000372436,0.000387386571428571,0.000275326357142857,0.000254512928571429,0.000312778142857143,0.000377465071428571,0.000267957619047619,0.00025960780952381,0.000228881047619048,0.000282247857142857,0.000278440904761905,0.000213730023809524,0.000263399428571429,0.000262820619047619,0.000309369642857143,0.000374754571428571
2015-09-17,0.000382254619047619,0.000377233738095238,0.000281767571428571,0.000282627428571429,0.000305820928571429,0.000371319333333333,0.000386078476190476,0.000273335142857143,0.000255759357142857,0.000313212857142857,0.000375895166666667,0.000264945142857143,0.000260485857142857,0.000229383857142857,0.000279887,0.000333116142857143,0.000222025642857143,0.000263312,0.000264034142857143,0.0003096445,0.000372915333333333
2015-09-18,0.000390121571428571,0.000385304571428571,0.000294910571428571,0.000293985928571429,0.000310575857142857,0.000379897,0.000392874904761905,0.000285209904761905,0.000269291261904762,0.000316407023809524,0.000383129333333333,0.000285157904761905,0.000281499761904762,0.000235501523809524,0.000292519333333333,0.000347135904761905,0.00023102380952381,0.000277679833333333,0.000264996619047619,0.000313051666666667,0.000380615333333333
2015-09-22,0.000392200142857143,0.000386436357142857,0.000298635857142857,0.000295511571428571,0.000312756714285714,0.000383153857142857,0.000393490142857143,0.000287249642857143,0.000270079928571429,0.000317610285714286,0.000384938642857143,0.000291709142857143,0.000284699928571429,0.000239235285714286,0.000297958142857143,0.000346524285714286,0.000233274357142857,0.000281550428571429,0.000267040904761905,0.000315913285714286,0.000384453142857143
2015-09-23,0.000391624142857143,0.000385114071428571,0.000298104428571429,0.000294600142857143,0.000311698428571429,0.000381590714285714,0.000391816619047619,0.000286098214285714,0.000268283738095238,0.000315546380952381,0.00038278469047619,0.000291222285714286,0.000283873928571429,0.000238277285714286,0.000296588142857143,0.000345146476190476,0.000231679261904762,0.000279388880952381,0.000265194619047619,0.00031342630952381,0.000381721904761905
2015-09-24,0.000383444333333333,0.0003787335,0.000291730333333333,0.000287684333333333,0.000305791,0.000374529,0.000387706142857143,0.000282172214285714,0.000263188714285714,0.000312119928571429,0.000378183071428571,0.000287517904761905,0.000278846404761905,0.000235100142857143,0.000292179857142857,0.000339402904761905,0.000227093142857143,0.000273731857142857,0.000262539285714286,0.000309562714285714,0.000376574285714286
2015-09-25,0.000383298619047619,0.000377883571428571,0.000290669261904762,0.000286317404761905,0.000304938738095238,0.000373861809523809,0.000388531142857143,0.000282973357142857,0.000266029642857143,0.000312619642857143,0.000379024785714286,0.000288241476190476,0.00028196519047619,0.000235507523809524,0.000293043380952381,0.000346803476190476,0.00022932930952381,0.000276324952380952,0.000262730476190476,0.000310138619047619,0.000377393904761905
2015-09-28,0.000418567619047619,0.00040116480952381,0.000317118428571429,0.0003095905,0.000326094047619048,0.00040053319047619,0.000403898904761905,0.000300443714285714,0.0002813965,0.000326583523809524,0.000396643595238095,0.000307658142857143,0.0002992615,0.000251404071428571,0.000312560285714286,0.000362102,0.000243301,0.000293743,0.000275417619047619,0.000326173476190476,0.000397001904761905
2015-09-29,0.000399627333333333,0.0003840715,0.000302303,0.000297221666666667,0.000315254333333333,0.000384221,0.000393007571428571,0.00029088,0.000267866928571429,0.0003204395,0.000385592857142857,0.000299265,0.0002875995,0.0002459795,0.000302882,0.000355259904761905,0.000234323166666667,0.000281174642857143,0.000272133333333333,0.000319783,0.000385924285714286
2015-09-30,0.000387563904761905,0.000360508071428571,0.000303585428571429,0.000293085380952381,0.000300525571428571,0.000370746857142857,0.000359215571428571,0.000280467428571429,0.000253829214285714,0.000298164071428571,0.000362000857142857,0.000312767571428571,0.000294330285714286,0.000240688428571429,0.000301435142857143,0.000356743476190476,0.000226110214285714,0.000275226571428571,0.000257597571428571,0.000304779357142857,0.000371482285714286
2015-10-01,0.000315963619047619,0.000287062738095238,0.000229172,0.000204094166666667,0.000230567595238095,0.000294908642857143,0.000287927476190476,0.000209514,0.000168132333333333,0.00022930519047619,0.000286844785714286,0.000242571,0.000209262,0.000171835,0.000226118,0.000253846333333333,0.000143163833333333,0.0001846055,0.000191323476190476,0.000232569714285714,0.000292871571428571
2015-10-02,0.00032458,0.0002929515,0.000239928,0.0002159935,0.0002355455,0.0003023795,0.000286919619047619,0.000221639571428571,0.000185473547619048,0.000225141047619048,0.000287361595238095,0.000251468142857143,0.000215379428571429,0.000185227428571429,0.000239797857142857,0.000253428619047619,0.000163883619047619,0.000203320238095238,0.000182823619047619,0.000229986238095238,0.000295164476190476
2015-10-05,0.000252948476190476,0.000212273952380952,0.000236108095238095,0.000219768976190476,0.000184639738095238,0.000237127214285714,0.000196707904761905,0.00022237519047619,0.000192729452380952,0.000168909976190476,0.000215291928571429,0.000290058619047619,0.000238710095238095,0.000191009047619048,0.000247276142857143,0.000267019476190476,0.000171632238095238,0.000213292714285714,0.000148507619047619,0.000186013857142857,0.000238818571428571
2015-10-06,0.000227351333333333,0.000188115166666667,0.000206711666666667,0.000193730166666667,0.0001655265,0.000206884333333333,0.000176314619047619,0.000198708333333333,0.000170273119047619,0.000151245785714286,0.000190093880952381,0.000263204333333333,0.000212395333333333,0.000169694,0.000218209666666667,0.000242396619047619,0.000152519285714286,0.000185472380952381,0.000134294285714286,0.000163952714285714,0.000207734619047619
2015-10-07,0.000228480476190476,0.000190192595238095,0.000209462904761905,0.000195911119047619,0.00016735269047619,0.00020904619047619,0.000180084619047619,0.000203583380952381,0.000174464023809524,0.000154627738095238,0.000194016238095238,0.000269238619047619,0.000218348476190476,0.000174222761904762,0.000223279761904762,0.000245998904761905,0.000155971047619048,0.000189836547619048,0.000137238476190476,0.000167472476190476,0.000211815476190476
2015-10-08,0.00022693,0.000188757,0.000213569,0.000196892,0.000165463,0.0002089425,0.000178852476190476,0.000208677238095238,0.000175959357142857,0.000152790976190476,0.000194271238095238,0.000275558619047619,0.000223564428571429,0.000178068238095238,0.000228225619047619,0.000248929142857143,0.000156639857142857,0.000192024928571429,0.000135013476190476,0.000167031238095238,0.000213077619047619
2015-10-09,0.000191752619047619,0.00015005669047619,0.000166869023809524,0.000155768333333333,0.000132054404761905,0.000167395666666667,0.000138227904761905,0.000160320238095238,0.000133953333333333,0.000117353547619048,0.000150599166666667,0.000218234904761905,0.000173978166666667,0.000135754380952381,0.000176219833333333,0.000206220333333333,0.000119767833333333,0.000146830666666667,0.000104173476190476,0.000128947166666667,0.000166131333333333
2015-10-13,0.000167997476190476,0.000134323976190476,0.000160481619047619,0.000146828857142857,0.000119055142857143,0.00014914569047619,0.000128856476190476,0.000157101619047619,0.000128773857142857,0.000109322642857143,0.00013915569047619,0.000217493904761905,0.000172289714285714,0.000132817285714286,0.000171933547619048,0.000203380142857143,0.000115284857142857,0.000140417642857143,9.73791428571428e-05,0.000119315357142857,0.000152505476190476
2015-10-15,0.000178024142857143,0.0001444275,0.000167588,0.000149710571428571,0.000125932285714286,0.000159546357142857,0.000138995333333333,0.000163695166666667,0.000131319166666667,0.000116201333333333,0.000149644333333333,0.000214888333333333,0.000169502833333333,0.000137002166666667,0.000179416166666667,0.000201156619047619,0.00011682580952381,0.000143477095238095,0.000102033904761905,0.000126459047619048,0.000163292476190476
2015-10-16,0.000175540571428571,0.000137480142857143,0.000159666071428571,0.000141568642857143,0.000120266285714286,0.000151968214285714,0.000126776285714286,0.000151752642857143,0.000118534785714286,0.000105012571428571,0.000136828428571429,0.000204089571428571,0.000157681642857143,0.000125529785714286,0.000167115214285714,0.000188300619047619,0.000104705238095238,0.000130241761904762,9.21184761904762e-05,0.000114585523809524,0.000149908476190476
2015-10-19,0.000148007476190476,0.000110268595238095,0.000136309333333333,0.00012183280952381,9.76534285714286e-05,0.000123557880952381,0.000100869619047619,0.000129300666666667,9.98177619047619e-05,8.33307857142857e-05,0.000109880476190476,0.000184680333333333,0.000141444166666667,0.000106774,0.000143738166666667,0.000174783476190476,8.90289285714286e-05,0.000110780047619048,7.39972857142857e-05,9.20161428571428e-05,0.000121887904761905
2015-10-20,0.000149978142857143,0.000109166214285714,0.000136078714285714,0.000119609714285714,9.7783e-05,0.0001232285,9.94679047619048e-05,0.000128309738095238,9.75417380952381e-05,8.23436666666667e-05,0.000108759833333333,0.000184085904761905,0.000139751404761905,0.000106251333333333,0.000143052666666667,0.000171153904761905,8.72878333333333e-05,0.000108876166666667,7.35913333333333e-05,9.14031666666667e-05,0.000121099333333333
2015-10-21,0.000152403476190476,0.000110977142857143,0.000140193095238095,0.000116790047619048,9.94755476190476e-05,0.000126340404761905,9.98721428571429e-05,0.000129914928571429,0.000102102214285714,8.34137142857143e-05,0.000109690571428571,0.000188795619047619,0.00014528330952381,0.00010882280952381,0.000146176380952381,0.000127557904761905,8.66824047619047e-05,0.00011505269047619,7.47329047619047e-05,9.32901904761905e-05,0.000123045619047619
2015-10-22,0.000144355333333333,0.0001053325,0.000126294333333333,0.000104863666666667,9.56178333333333e-05,0.0001187025,0.000105229285714286,0.000120602428571429,9.42022142857143e-05,8.64476428571429e-05,0.000109740571428571,0.000164813476190476,0.000124708738095238,0.000102429047619048,0.000133238857142857,0.000109907619047619,8.12520238095238e-05,0.000104003928571429,7.64199047619047e-05,9.29602857142857e-05,0.000118935142857143
2015-10-23,0.000144226476190476,0.000101613714285714,0.000115979738095238,9.4114380952381e-05,8.63232857142857e-05,0.000113842642857143,9.99445714285714e-05,0.000109215857142857,8.40800714285714e-05,7.81534285714286e-05,0.000102706214285714,0.000142409619047619,0.00010625469047619,8.77576428571429e-05,0.000117999071428571,9.58059047619048e-05,7.04059285714286e-05,9.03992142857143e-05,6.82085714285714e-05,8.17947857142857e-05,0.000109575142857143
2015-10-26,0.000144966476190476,0.000100563047619048,0.000113964261904762,9.33066666666667e-05,8.58641428571429e-05,0.000112608357142857,9.91619047619048e-05,0.000110088476190476,8.48301666666667e-05,7.84637142857143e-05,0.000102572785714286,0.000146159619047619,0.000108107666666667,8.87094285714286e-05,0.000119711571428571,9.66183333333333e-05,7.08475e-05,9.14175e-05,6.84421428571428e-05,8.22773571428571e-05,0.000110070142857143
2015-10-27,0.000140554571428571,9.68840714285714e-05,0.000110260714285714,8.91087142857143e-05,8.39322142857143e-05,0.000108874928571429,9.87075714285714e-05,0.000110785214285714,8.38752142857143e-05,7.85577142857143e-05,0.000101803428571429,0.000148532476190476,0.000108270476190476,8.95569761904762e-05,0.000119972119047619,9.51034761904762e-05,7.06699761904762e-05,9.0148119047619e-05,6.87084761904762e-05,8.2171619047619e-05,0.000109012904761905
2015-10-28,0.000138555619047619,9.70212857142857e-05,0.000112285785714286,9.29767619047619e-05,8.36365952380952e-05,0.000109258166666667,9.97232857142857e-05,0.000113713285714286,8.62149285714286e-05,7.89224285714286e-05,0.0001032565,0.000155657285714286,0.000112146428571429,9.08869285714286e-05,0.00012401,9.42394761904762e-05,7.21173095238095e-05,9.31661666666667e-05,6.87804761904762e-05,8.27253333333333e-05,0.000111074333333333
2015-10-30,8.07401428571429e-05,5.33884285714286e-05,6.29818571428571e-05,5.21959285714286e-05,4.62513571428571e-05,6.09082857142857e-05,6.72926190476191e-05,7.67679047619048e-05,5.51641190476191e-05,5.14075714285714e-05,6.71963571428571e-05,0.000113751476190476,7.72244047619048e-05,5.93756428571429e-05,8.30052142857143e-05,6.56246190476191e-05,4.53630714285714e-05,5.88263571428571e-05,4.55871428571429e-05,5.20627142857143e-05,7.10095714285714e-05
2015-11-02,7.36449047619048e-05,5.20107142857143e-05,6.03167857142857e-05,4.36645238095238e-05,4.5365880952381e-05,5.82772380952381e-05,6.78541428571429e-05,7.77453571428572e-05,5.41225714285714e-05,5.22911428571429e-05,6.79592142857143e-05,0.000115446142857143,7.51289285714286e-05,6.09463571428571e-05,8.43137857142857e-05,5.5822619047619e-05,4.50814047619048e-05,5.66076904761905e-05,4.68204761904762e-05,5.33560476190476e-05,7.19909047619048e-05
2015-11-03,5.8732619047619e-05,4.10508333333333e-05,4.28373095238095e-05,3.04484761904762e-05,3.87038333333333e-05,4.66179047619048e-05,6.05123333333333e-05,6.55131666666667e-05,4.39323333333333e-05,4.70753333333333e-05,5.98453333333333e-05,9.54869047619048e-05,5.92267380952381e-05,5.28621666666667e-05,7.10394523809524e-05,4.44289047619048e-05,3.93908333333333e-05,4.5970119047619e-05,4.39873333333333e-05,4.79433333333333e-05,6.31654761904762e-05
